match_id,point_id,match_date,surface,tournament,round,point_number,shot_index,shot_number_bucket,rally_length_so_far,score_state,set_score,game_score,server,returner,hitter,opponent,hitter_hand,opponent_hand,hitter_is_server,serve_number,serve_direction,serve_outcome,active_string,previous_shot_code,previous_shot_family,previous_shot_direction,previous_shot_target_side,previous_shot_depth,previous_net_state,incoming_wing_proxy,current_raw_code,current_family,current_stroke_type,current_spin,current_direction,current_target_side,current_depth,current_net_state,current_position_flag,approach,net_cord,stop_volley,ending,error_type,point_winner,point_win,side_proxy,side_proxy_confidence,action,action_dtl,context_name
20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev,20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev:137,2022-09-27,Hard,Tel Aviv,R32,137,5,4-5,4,30-40,1-1,1-0,Tomas Martin Etcheverry,Aslan Karatsev,Tomas Martin Etcheverry,Aslan Karatsev,R,R,1,2,4,in_play,4b29f18f18f38s38f3n@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Aslan Karatsev,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev,20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev:168,2022-09-27,Hard,Tel Aviv,R32,168,5,4-5,4,40-40,1-1,4-2,Aslan Karatsev,Tomas Martin Etcheverry,Aslan Karatsev,Tomas Martin Etcheverry,R,R,1,1,4,in_play,4f29f18f18f39b38b+18f1v37*,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Aslan Karatsev,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev,20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev:173,2022-09-27,Hard,Tel Aviv,R32,173,5,4-5,4,15-0,1-1,4-3,Tomas Martin Etcheverry,Aslan Karatsev,Tomas Martin Etcheverry,Aslan Karatsev,R,R,1,2,4,in_play,4b37b28f18f19f!3w@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Tomas Martin Etcheverry,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev,20220927-M-Tel_Aviv-R32-Tomas_Martin_Etcheverry-Aslan_Karatsev:181,2022-09-27,Hard,Tel Aviv,R32,181,5,4-5,4,40-30,1-1,5-3,Aslan Karatsev,Tomas Martin Etcheverry,Aslan Karatsev,Tomas Martin Etcheverry,R,R,1,1,6,in_play,6f38b18f17f+38m3o38*,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,True,False,False,,,Aslan Karatsev,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:1,2022-09-28,Hard,Seoul,R32,1,5,4-5,4,0-0,0-0,0-0,Emilio Gomez,Taro Daniel,Emilio Gomez,Taro Daniel,R,R,1,2,5,in_play,5f29f28f19f19f38b38b29f28b18f18f29b37s39f39w@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Taro Daniel,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:29,2022-09-28,Hard,Seoul,R32,29,5,4-5,4,30-0,0-0,1-4,Taro Daniel,Emilio Gomez,Taro Daniel,Emilio Gomez,R,R,1,2,6,in_play,6f29f19f18f38b39b38b28f18f18f18f1n@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Taro Daniel,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:32,2022-09-28,Hard,Seoul,R32,32,5,4-5,4,0-0,0-0,1-5,Emilio Gomez,Taro Daniel,Emilio Gomez,Taro Daniel,R,R,1,2,5,in_play,5b28f29f17f1n@,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,unforced_error,n,Taro Daniel,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:40,2022-09-28,Hard,Seoul,R32,40,5,4-5,4,40-40,0-0,1-5,Emilio Gomez,Taro Daniel,Emilio Gomez,Taro Daniel,R,R,1,1,4,in_play,4f28f27b19f38b27s38f19f18f39b19f18f19f38b38b38b29f1n@,b,BH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Emilio Gomez,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:41,2022-09-28,Hard,Seoul,R32,41,5,4-5,4,AD-40,0-0,1-5,Emilio Gomez,Taro Daniel,Emilio Gomez,Taro Daniel,R,R,1,2,4,in_play,4b29f27f+18f37w#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,forced_error,w,Taro Daniel,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:43,2022-09-28,Hard,Seoul,R32,43,5,4-5,4,AD-40,0-0,1-5,Emilio Gomez,Taro Daniel,Emilio Gomez,Taro Daniel,R,R,1,1,4,in_play,4b38b37f19f19f19w@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Emilio Gomez,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:54,2022-09-28,Hard,Seoul,R32,54,5,4-5,4,40-40,0-0,2-5,Taro Daniel,Emilio Gomez,Taro Daniel,Emilio Gomez,R,R,1,2,5,in_play,5b28f17f18f18f29b28f19r39w#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Emilio Gomez,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:66,2022-09-28,Hard,Seoul,R32,66,5,4-5,4,0-15,0-1,0-0,Emilio Gomez,Taro Daniel,Emilio Gomez,Taro Daniel,R,R,1,2,5,in_play,5f19f18f18f19f38b37b2d@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Emilio Gomez,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:84,2022-09-28,Hard,Seoul,R32,84,5,4-5,4,30-0,0-1,1-2,Taro Daniel,Emilio Gomez,Taro Daniel,Emilio Gomez,R,R,1,2,6,in_play,6b29f17f17f38b39b29f17*,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Emilio Gomez,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:99,2022-09-28,Hard,Seoul,R32,99,5,4-5,4,15-0,0-1,2-3,Taro Daniel,Emilio Gomez,Taro Daniel,Emilio Gomez,R,R,1,2,5,in_play,5f39b29f19f38b3n@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Taro Daniel,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel:112,2022-09-28,Hard,Seoul,R32,112,5,4-5,4,0-0,0-1,3-5,Emilio Gomez,Taro Daniel,Emilio Gomez,Taro Daniel,R,R,1,1,5,in_play,5b29f28f18f18f39b28f18f19f28b39b28f18f3n@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Emilio Gomez,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem,20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem:26,2022-09-28,Hard,Tel Aviv,R16,26,5,4-5,4,40-30,0-0,2-1,Dominic Thiem,Marin Cilic,Dominic Thiem,Marin Cilic,R,R,1,2,5,in_play,5b27f2f1f;1f1r2f;3d@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,True,False,,,Dominic Thiem,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem,20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem:75,2022-09-28,Hard,Tel Aviv,R16,75,5,4-5,4,4-4,0-0,6-6,Marin Cilic,Dominic Thiem,Marin Cilic,Dominic Thiem,R,R,1,1,4,in_play,4f29b2s+1f3z3b1d#,s,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Dominic Thiem,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem,20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem:159,2022-09-28,Hard,Tel Aviv,R16,159,5,4-5,4,40-0,1-1,2-2,Dominic Thiem,Marin Cilic,Dominic Thiem,Marin Cilic,R,R,1,1,4,in_play,4b37s1f1f+3b3z1n@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,True,False,False,,,Marin Cilic,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy,20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy:46,2022-09-28,Hard,Tel Aviv,R16,46,5,4-5,4,30-30,0-0,2-4,Sebastian Korda,Maxime Cressy,Sebastian Korda,Maxime Cressy,R,R,1,1,6,in_play,6b2b2f1f1f2f3s3b3s1f1f2f1r2s+2b3z1r2n#,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Sebastian Korda,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy,20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy:69,2022-09-28,Hard,Tel Aviv,R16,69,5,4-5,4,15-40,0-1,0-0,Sebastian Korda,Maxime Cressy,Sebastian Korda,Maxime Cressy,R,R,1,1,6,in_play,6b2s2s+1f1*,s,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,winner,,Sebastian Korda,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy,20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy:74,2022-09-28,Hard,Tel Aviv,R16,74,5,4-5,4,40-AD,0-1,0-0,Sebastian Korda,Maxime Cressy,Sebastian Korda,Maxime Cressy,R,R,1,1,6,in_play,6f2b;1r1f3s2d#,r,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Sebastian Korda,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy,20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy:84,2022-09-28,Hard,Tel Aviv,R16,84,5,4-5,4,40-0,0-1,1-1,Sebastian Korda,Maxime Cressy,Sebastian Korda,Maxime Cressy,R,R,1,1,4,in_play,4b2f1f1f3*,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,winner,,Sebastian Korda,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:15,2022-09-29,Hard,Orleans CH,R16,15,5,4-5,4,15-0,0-0,2-0,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,2,5,in_play,5b37f39b39f38b1n@,b,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Corentin Moutet,1,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:26,2022-09-29,Hard,Orleans CH,R16,26,5,4-5,4,0-0,0-0,3-1,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,2,5,in_play,5b38r29f38f37f18b17f3n@,f,FH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Corentin Moutet,1,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:31,2022-09-29,Hard,Orleans CH,R16,31,5,4-5,4,0-0,0-0,4-1,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,2,4,in_play,4b29b19s18f+38f37*,s,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,True,False,False,,,Corentin Moutet,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:57,2022-09-29,Hard,Orleans CH,R16,57,5,4-5,4,30-30,1-0,0-0,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,1,5,in_play,c5f29f38b39f39f;18s38s39f38b38f38b19s39b38f39w@,b,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Adrian Andreev,0,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:65,2022-09-29,Hard,Orleans CH,R16,65,5,4-5,4,40-15,1-0,1-0,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,2,5,in_play,5b18f18s18f38f28f29b28f38f37f39w@,s,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Corentin Moutet,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:66,2022-09-29,Hard,Orleans CH,R16,66,5,4-5,4,40-30,1-0,1-0,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,6,in_play,6s28f18b17f19b19f38r39f18s29f18b18f38*,b,BH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Adrian Andreev,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:71,2022-09-29,Hard,Orleans CH,R16,71,5,4-5,4,40-15,1-0,1-1,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,1,4,in_play,4r19f38b39f37f+18m1w#,b,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Adrian Andreev,0,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:81,2022-09-29,Hard,Orleans CH,R16,81,5,4-5,4,15-40,1-0,2-2,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,2,5,in_play,5f28f38b39f37b38f38b28b19f17b18f19b27f18s28f18b2d@,b,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Adrian Andreev,0,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:91,2022-09-29,Hard,Orleans CH,R16,91,5,4-5,4,AD-40,1-0,2-3,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,2,6,in_play,6f38b29f18f1n@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,unforced_error,n,Corentin Moutet,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:95,2022-09-29,Hard,Orleans CH,R16,95,5,4-5,4,AD-40,1-0,2-3,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,6,in_play,6b28f18b17f+39f1v1n#,b,BH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,True,False,False,,,Corentin Moutet,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:100,2022-09-29,Hard,Orleans CH,R16,100,5,4-5,4,15-15,1-0,2-4,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,1,6,in_play,6b29f38b39f38f38r38f+3n@,b,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Corentin Moutet,1,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:119,2022-09-29,Hard,Orleans CH,R16,119,5,4-5,4,40-0,1-0,5-4,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,4,in_play,4r38f19s19f39*,s,BH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,winner,,Adrian Andreev,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:120,2022-09-29,Hard,Orleans CH,R16,120,5,4-5,4,0-0,1-0,5-5,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,2,6,in_play,6b27f38b38f38b39f1n@,b,BH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Adrian Andreev,0,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:126,2022-09-29,Hard,Orleans CH,R16,126,5,4-5,4,40-40,1-0,5-5,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,2,5,in_play,5f29f28f39f1n@,f,FH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,unforced_error,n,Adrian Andreev,0,ad,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:153,2022-09-29,Hard,Orleans CH,R16,153,5,4-5,4,0-40,1-1,0-0,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,5,in_play,5s39f18s18f+39l2o3n@,s,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,True,False,False,,,Corentin Moutet,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:156,2022-09-29,Hard,Orleans CH,R16,156,5,4-5,4,15-15,1-1,1-0,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,1,5,in_play,5f28f38b38f39b28s2n@,b,BH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Adrian Andreev,0,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:159,2022-09-29,Hard,Orleans CH,R16,159,5,4-5,4,0-0,1-1,1-1,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,6,in_play,6r28f18b18f19b29f28f18f1d@,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Corentin Moutet,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:164,2022-09-29,Hard,Orleans CH,R16,164,5,4-5,4,30-40,1-1,1-1,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,6,in_play,6b39f28b19f17f38b38f38f17*,b,BH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,False,False,False,,,Adrian Andreev,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:167,2022-09-29,Hard,Orleans CH,R16,167,5,4-5,4,40-40,1-1,1-1,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,6,in_play,6r29f28b19f39f38b29b39b28b18f18b19f17s39b3n@,b,BH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Corentin Moutet,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:182,2022-09-29,Hard,Orleans CH,R16,182,5,4-5,4,15-15,1-1,2-3,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,1,6,in_play,6b28f37s39f38b29f3n@,s,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Adrian Andreev,0,ad,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:188,2022-09-29,Hard,Orleans CH,R16,188,5,4-5,4,15-15,1-1,3-3,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,4,in_play,4s27r19s18f17s2n@,s,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,False,False,False,,,Adrian Andreev,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:204,2022-09-29,Hard,Orleans CH,R16,204,5,4-5,4,15-15,1-1,4-4,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,6,in_play,6r29f18s18f38f37b38f18w@,s,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Adrian Andreev,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:210,2022-09-29,Hard,Orleans CH,R16,210,5,4-5,4,40-40,1-1,4-4,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,4,in_play,4b29f18f19f18s28s18s+39b3n#,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Corentin Moutet,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:221,2022-09-29,Hard,Orleans CH,R16,221,5,4-5,4,30-15,1-1,5-5,Adrian Andreev,Corentin Moutet,Adrian Andreev,Corentin Moutet,R,L,1,1,6,in_play,6m29f18b18f19b18f38f3n#,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Adrian Andreev,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev,20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev:223,2022-09-29,Hard,Orleans CH,R16,223,5,4-5,4,0-0,1-1,5-6,Corentin Moutet,Adrian Andreev,Corentin Moutet,Adrian Andreev,L,R,1,1,5,in_play,5b28f37s39f+18r2v39w@,s,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,True,False,False,,,Adrian Andreev,0,ad,high,DTL,1,fifth_shot_forehand_direction
